method,dataset,step_setting,metric,time_type,result,prc_threshold
scNODE,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.1455555555555555,True
scNODE,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1666666666666666,True
scNODE,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
scNODE,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.4709677419354838,True
scNODE,MaDataset,all_paths,threshold,Real Time,0.0,True
scNODE,MaDataset,all_paths,F1,Real Time,0.72,True
scNODE,MaDataset,all_paths,AUC_PRC,Real Time,0.5305555555555557,True
scNODE,MaDataset,all_paths,PRECISION,Real Time,0.5625,True
scNODE,MaDataset,all_paths,RECALL,Real Time,1.0,True
scNODE,MaDataset,all_paths,AUC_ROC,Real Time,0.365079365079365,True
scNODE,MaDataset,simple,threshold,Real Time,0.0,True
scNODE,MaDataset,simple,F1,Real Time,0.4,True
scNODE,MaDataset,simple,AUC_PRC,Real Time,0.3402777777777778,True
scNODE,MaDataset,simple,PRECISION,Real Time,0.25,True
scNODE,MaDataset,simple,RECALL,Real Time,1.0,True
scNODE,MaDataset,simple,AUC_ROC,Real Time,0.641025641025641,True
scNODE,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0,True
scNODE,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
scNODE,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4357193732193732,True
scNODE,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
scNODE,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
scNODE,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.3487654320987654,True
scNODE,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0,True
scNODE,GarciaAlonsoDataset,simple,F1,Pseudotime,0.2857142857142857,True
scNODE,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.185042735042735,True
scNODE,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.1666666666666666,True
scNODE,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
scNODE,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.5806451612903225,True
scNODE,SuoDataset,all_paths,threshold,Pseudotime,0.0,True
scNODE,SuoDataset,all_paths,F1,Pseudotime,0.6775956284153005,True
scNODE,SuoDataset,all_paths,AUC_PRC,Pseudotime,0.5984675333018853,True
scNODE,SuoDataset,all_paths,PRECISION,Pseudotime,0.512396694214876,True
scNODE,SuoDataset,all_paths,RECALL,Pseudotime,1.0,True
scNODE,SuoDataset,all_paths,AUC_ROC,Pseudotime,0.5984144341170038,True
scNODE,SuoDataset,simple,threshold,Pseudotime,0.9596586,True
scNODE,SuoDataset,simple,F1,Pseudotime,0.1818181818181818,True
scNODE,SuoDataset,simple,AUC_PRC,Pseudotime,0.1897884570893653,True
scNODE,SuoDataset,simple,PRECISION,Pseudotime,1.0,True
scNODE,SuoDataset,simple,RECALL,Pseudotime,0.1,True
scNODE,SuoDataset,simple,AUC_ROC,Pseudotime,0.5612612612612613,True
scNODE,MaDataset,all_paths,threshold,Pseudotime,0.0,True
scNODE,MaDataset,all_paths,F1,Pseudotime,0.72,True
scNODE,MaDataset,all_paths,AUC_PRC,Pseudotime,0.480489417989418,True
scNODE,MaDataset,all_paths,PRECISION,Pseudotime,0.5625,True
scNODE,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
scNODE,MaDataset,all_paths,AUC_ROC,Pseudotime,0.3253968253968254,True
scNODE,MaDataset,simple,threshold,Pseudotime,0.0,True
scNODE,MaDataset,simple,F1,Pseudotime,0.4,True
scNODE,MaDataset,simple,AUC_PRC,Pseudotime,0.2569444444444444,True
scNODE,MaDataset,simple,PRECISION,Pseudotime,0.25,True
scNODE,MaDataset,simple,RECALL,Pseudotime,1.0,True
scNODE,MaDataset,simple,AUC_ROC,Pseudotime,0.5769230769230769,True
scNODE,SuoDataset,all_paths,JaccardSimilarity,Real Time,0.512396694214876,True
scNODE,SuoDataset,simple,JaccardSimilarity,Real Time,0.0909090909090909,True
scNODE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
scNODE,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.1666666666666666,True
scNODE,MaDataset,all_paths,JaccardSimilarity,Real Time,0.5625,True
scNODE,MaDataset,simple,JaccardSimilarity,Real Time,0.25,True
scNODE,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.5,True
scNODE,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.1666666666666666,True
scNODE,SuoDataset,all_paths,JaccardSimilarity,Pseudotime,0.512396694214876,True
scNODE,SuoDataset,simple,JaccardSimilarity,Pseudotime,0.1,True
scNODE,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.5625,True
scNODE,MaDataset,simple,JaccardSimilarity,Pseudotime,0.25,True
WOT,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.06251576,True
WOT,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
WOT,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4397515845452294,True
WOT,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
WOT,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
WOT,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.2407407407407407,True
WOT,GarciaAlonsoDataset,simple,threshold,Real Time,0.022727273,True
WOT,GarciaAlonsoDataset,simple,F1,Real Time,0.3703703703703703,True
WOT,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.3698989898989899,True
WOT,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.2272727272727272,True
WOT,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
WOT,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.6645161290322581,True
WOT,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.07437186,True
WOT,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.8372093023255814,True
WOT,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.5486217888391801,True
WOT,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.72,True
WOT,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
WOT,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.4645061728395062,True
WOT,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.033357862,True
WOT,GarciaAlonsoDataset,simple,F1,Pseudotime,0.5555555555555556,True
WOT,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.5759706959706961,True
WOT,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.3846153846153846,True
WOT,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
WOT,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.8774193548387097,True
WOT,MaDataset,all_paths,threshold,Real Time,0.086834736,True
WOT,MaDataset,all_paths,F1,Real Time,0.875,True
WOT,MaDataset,all_paths,AUC_PRC,Real Time,0.7268518518518519,True
WOT,MaDataset,all_paths,PRECISION,Real Time,1.0,True
WOT,MaDataset,all_paths,RECALL,Real Time,0.7777777777777778,True
WOT,MaDataset,all_paths,AUC_ROC,Real Time,0.6031746031746031,True
WOT,MaDataset,simple,threshold,Real Time,0.007021063,True
WOT,MaDataset,simple,F1,Real Time,0.6666666666666666,True
WOT,MaDataset,simple,AUC_PRC,Real Time,0.8333333333333333,True
WOT,MaDataset,simple,PRECISION,Real Time,0.5,True
WOT,MaDataset,simple,RECALL,Real Time,1.0,True
WOT,MaDataset,simple,AUC_ROC,Real Time,0.9230769230769232,True
WOT,MaDataset,all_paths,threshold,Pseudotime,0.09471366,True
WOT,MaDataset,all_paths,F1,Pseudotime,0.9473684210526316,True
WOT,MaDataset,all_paths,AUC_PRC,Pseudotime,0.5987654320987654,True
WOT,MaDataset,all_paths,PRECISION,Pseudotime,0.9,True
WOT,MaDataset,all_paths,RECALL,Pseudotime,1.0,True
WOT,MaDataset,all_paths,AUC_ROC,Pseudotime,0.5079365079365079,True
WOT,MaDataset,simple,threshold,Pseudotime,0.09471366,True
WOT,MaDataset,simple,F1,Pseudotime,0.8571428571428571,True
WOT,MaDataset,simple,AUC_PRC,Pseudotime,0.6388888888888888,True
WOT,MaDataset,simple,PRECISION,Pseudotime,0.75,True
WOT,MaDataset,simple,RECALL,Pseudotime,1.0,True
WOT,MaDataset,simple,AUC_ROC,Pseudotime,0.9230769230769232,True
WOT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Real Time,0.5,True
WOT,GarciaAlonsoDataset,simple,JaccardSimilarity,Real Time,0.2272727272727272,True
WOT,GarciaAlonsoDataset,all_paths,JaccardSimilarity,Pseudotime,0.72,True
WOT,GarciaAlonsoDataset,simple,JaccardSimilarity,Pseudotime,0.3846153846153846,True
WOT,MaDataset,all_paths,JaccardSimilarity,Real Time,0.7777777777777778,True
WOT,MaDataset,simple,JaccardSimilarity,Real Time,0.5,True
WOT,MaDataset,all_paths,JaccardSimilarity,Pseudotime,0.9,True
WOT,MaDataset,simple,JaccardSimilarity,Pseudotime,0.75,True
scIMF,SuoDataset,all_paths,threshold,Real Time,0.0,True
scIMF,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
scIMF,SuoDataset,all_paths,AUC_PRC,Real Time,0.5088446855931978,True
scIMF,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
scIMF,SuoDataset,all_paths,RECALL,Real Time,1.0,True
scIMF,SuoDataset,all_paths,AUC_ROC,Real Time,0.411563696008748,True
scIMF,SuoDataset,simple,threshold,Real Time,0.0,True
scIMF,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
scIMF,SuoDataset,simple,AUC_PRC,Real Time,0.1216638176120419,True
scIMF,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
scIMF,SuoDataset,simple,RECALL,Real Time,1.0,True
scIMF,SuoDataset,simple,AUC_ROC,Real Time,0.6076576576576577,True
scIMF,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.06284658,True
scIMF,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
scIMF,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.3887165537765296,True
scIMF,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
scIMF,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
scIMF,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.1820987654320987,True
scIMF,GarciaAlonsoDataset,simple,threshold,Real Time,0.042349383,True
scIMF,GarciaAlonsoDataset,simple,F1,Real Time,0.303030303030303,True
scIMF,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.1974576787236633,True
scIMF,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1785714285714285,True
scIMF,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
scIMF,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.535483870967742,True
MIOFlow,SuoDataset,all_paths,threshold,Real Time,0.0,True
MIOFlow,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
MIOFlow,SuoDataset,all_paths,AUC_PRC,Real Time,0.5836538430314756,True
MIOFlow,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
MIOFlow,SuoDataset,all_paths,RECALL,Real Time,1.0,True
MIOFlow,SuoDataset,all_paths,AUC_ROC,Real Time,0.5060142154182614,True
MIOFlow,SuoDataset,simple,threshold,Real Time,0.0,True
MIOFlow,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
MIOFlow,SuoDataset,simple,AUC_PRC,Real Time,0.212826073448083,True
MIOFlow,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
MIOFlow,SuoDataset,simple,RECALL,Real Time,1.0,True
MIOFlow,SuoDataset,simple,AUC_ROC,Real Time,0.5986486486486486,True
scIMF,MaDataset,all_paths,threshold,Real Time,0.07321966,True
scIMF,MaDataset,all_paths,F1,Real Time,0.72,True
scIMF,MaDataset,all_paths,AUC_PRC,Real Time,0.4282828282828282,True
scIMF,MaDataset,all_paths,PRECISION,Real Time,0.5625,True
scIMF,MaDataset,all_paths,RECALL,Real Time,1.0,True
scIMF,MaDataset,all_paths,AUC_ROC,Real Time,0.126984126984127,True
scIMF,MaDataset,simple,threshold,Real Time,0.063189566,True
scIMF,MaDataset,simple,F1,Real Time,0.4615384615384615,True
scIMF,MaDataset,simple,AUC_PRC,Real Time,0.2388888888888889,True
scIMF,MaDataset,simple,PRECISION,Real Time,0.3,True
scIMF,MaDataset,simple,RECALL,Real Time,1.0,True
scIMF,MaDataset,simple,AUC_ROC,Real Time,0.5384615384615384,True
CellMNN,SuoDataset,all_paths,threshold,Real Time,0.0,True
CellMNN,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
CellMNN,SuoDataset,all_paths,AUC_PRC,Real Time,0.5509758744348956,True
CellMNN,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
CellMNN,SuoDataset,all_paths,RECALL,Real Time,1.0,True
CellMNN,SuoDataset,all_paths,AUC_ROC,Real Time,0.5117550574084199,True
CellMNN,SuoDataset,simple,threshold,Real Time,0.0,True
CellMNN,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
CellMNN,SuoDataset,simple,AUC_PRC,Real Time,0.1562274614170984,True
CellMNN,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
CellMNN,SuoDataset,simple,RECALL,Real Time,1.0,True
CellMNN,SuoDataset,simple,AUC_ROC,Real Time,0.6698198198198198,True
scIMF,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.08484006,True
scIMF,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
scIMF,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.3999629296412922,True
scIMF,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
scIMF,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
scIMF,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.2716049382716049,True
scIMF,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.08484006,True
scIMF,GarciaAlonsoDataset,simple,F1,Pseudotime,0.4761904761904761,True
scIMF,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.2736111111111111,True
scIMF,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.3125,True
scIMF,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
scIMF,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.7612903225806451,True
MIOFlow,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.035149384,True
MIOFlow,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
MIOFlow,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.3754397851708878,True
MIOFlow,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
MIOFlow,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
MIOFlow,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.1975308641975308,True
MIOFlow,GarciaAlonsoDataset,simple,threshold,Real Time,0.014368541,True
MIOFlow,GarciaAlonsoDataset,simple,F1,Real Time,0.303030303030303,True
MIOFlow,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.1587445887445887,True
MIOFlow,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1785714285714285,True
MIOFlow,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
MIOFlow,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.5096774193548387,True
MIOFlow,MaDataset,all_paths,threshold,Real Time,0.083333336,True
MIOFlow,MaDataset,all_paths,F1,Real Time,0.72,True
MIOFlow,MaDataset,all_paths,AUC_PRC,Real Time,0.456060606060606,True
MIOFlow,MaDataset,all_paths,PRECISION,Real Time,0.5625,True
MIOFlow,MaDataset,all_paths,RECALL,Real Time,1.0,True
MIOFlow,MaDataset,all_paths,AUC_ROC,Real Time,0.2063492063492064,True
MIOFlow,MaDataset,simple,threshold,Real Time,0.033099297,True
MIOFlow,MaDataset,simple,F1,Real Time,0.4285714285714285,True
MIOFlow,MaDataset,simple,AUC_PRC,Real Time,0.3131313131313131,True
MIOFlow,MaDataset,simple,PRECISION,Real Time,0.2727272727272727,True
MIOFlow,MaDataset,simple,RECALL,Real Time,1.0,True
MIOFlow,MaDataset,simple,AUC_ROC,Real Time,0.641025641025641,True
CellMNN,GarciaAlonsoDataset,all_paths,threshold,Real Time,0.003024956,True
CellMNN,GarciaAlonsoDataset,all_paths,F1,Real Time,0.6666666666666666,True
CellMNN,GarciaAlonsoDataset,all_paths,AUC_PRC,Real Time,0.4362938596491229,True
CellMNN,GarciaAlonsoDataset,all_paths,PRECISION,Real Time,0.5,True
CellMNN,GarciaAlonsoDataset,all_paths,RECALL,Real Time,1.0,True
CellMNN,GarciaAlonsoDataset,all_paths,AUC_ROC,Real Time,0.2808641975308641,True
CellMNN,GarciaAlonsoDataset,simple,threshold,Real Time,0.0,True
CellMNN,GarciaAlonsoDataset,simple,F1,Real Time,0.2857142857142857,True
CellMNN,GarciaAlonsoDataset,simple,AUC_PRC,Real Time,0.2265497076023392,True
CellMNN,GarciaAlonsoDataset,simple,PRECISION,Real Time,0.1666666666666666,True
CellMNN,GarciaAlonsoDataset,simple,RECALL,Real Time,1.0,True
CellMNN,GarciaAlonsoDataset,simple,AUC_ROC,Real Time,0.6322580645161291,True
PRESCIENT,SuoDataset,all_paths,threshold,Real Time,0.0,True
PRESCIENT,SuoDataset,all_paths,F1,Real Time,0.6775956284153005,True
PRESCIENT,SuoDataset,all_paths,AUC_PRC,Real Time,0.5392814469283593,True
PRESCIENT,SuoDataset,all_paths,PRECISION,Real Time,0.512396694214876,True
PRESCIENT,SuoDataset,all_paths,RECALL,Real Time,1.0,True
PRESCIENT,SuoDataset,all_paths,AUC_ROC,Real Time,0.4592673592126845,True
PRESCIENT,SuoDataset,simple,threshold,Real Time,0.0,True
PRESCIENT,SuoDataset,simple,F1,Real Time,0.1666666666666666,True
PRESCIENT,SuoDataset,simple,AUC_PRC,Real Time,0.1112802966787303,True
PRESCIENT,SuoDataset,simple,PRECISION,Real Time,0.0909090909090909,True
PRESCIENT,SuoDataset,simple,RECALL,Real Time,1.0,True
PRESCIENT,SuoDataset,simple,AUC_ROC,Real Time,0.5662162162162162,True
MIOFlow,GarciaAlonsoDataset,all_paths,threshold,Pseudotime,0.0020100502,True
MIOFlow,GarciaAlonsoDataset,all_paths,F1,Pseudotime,0.6666666666666666,True
MIOFlow,GarciaAlonsoDataset,all_paths,AUC_PRC,Pseudotime,0.4319515179809297,True
MIOFlow,GarciaAlonsoDataset,all_paths,PRECISION,Pseudotime,0.5,True
MIOFlow,GarciaAlonsoDataset,all_paths,RECALL,Pseudotime,1.0,True
MIOFlow,GarciaAlonsoDataset,all_paths,AUC_ROC,Pseudotime,0.3209876543209876,True
MIOFlow,GarciaAlonsoDataset,simple,threshold,Pseudotime,0.0020100502,True
MIOFlow,GarciaAlonsoDataset,simple,F1,Pseudotime,0.4,True
MIOFlow,GarciaAlonsoDataset,simple,AUC_PRC,Pseudotime,0.2870588235294117,True
MIOFlow,GarciaAlonsoDataset,simple,PRECISION,Pseudotime,0.25,True
MIOFlow,GarciaAlonsoDataset,simple,RECALL,Pseudotime,1.0,True
MIOFlow,GarciaAlonsoDataset,simple,AUC_ROC,Pseudotime,0.7354838709677419,True
